"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","SOCEXP","PUB","USD_CAP","A","1989",8183.867,
"NOR","SOCEXP","PUB","USD_CAP","A","1990",8587.011,
"NOR","SOCEXP","PUB","USD_CAP","A","1991",9179.416,
"NOR","SOCEXP","PUB","USD_CAP","A","1992",9827.851,
"NOR","SOCEXP","PUB","USD_CAP","A","1993",10010.202,
"NOR","SOCEXP","PUB","USD_CAP","A","1994",10374.543,
"NOR","SOCEXP","PUB","USD_CAP","A","1995",10468.199,
"NOR","SOCEXP","PUB","USD_CAP","A","1996",10553.312,
"NOR","SOCEXP","PUB","USD_CAP","A","1997",10796.751,
"NOR","SOCEXP","PUB","USD_CAP","A","1998",11769.556,
"NOR","SOCEXP","PUB","USD_CAP","A","1999",11879.575,
"NOR","SOCEXP","PUB","USD_CAP","A","2000",11020.371,
"NOR","SOCEXP","PUB","USD_CAP","A","2001",11647.227,
"NOR","SOCEXP","PUB","USD_CAP","A","2002",12577.763,
"NOR","SOCEXP","PUB","USD_CAP","A","2003",13136.606,
"NOR","SOCEXP","PUB","USD_CAP","A","2004",12796.451,
"NOR","SOCEXP","PUB","USD_CAP","A","2005",12138.649,
"NOR","SOCEXP","PUB","USD_CAP","A","2006",11579.128,
"NOR","SOCEXP","PUB","USD_CAP","A","2007",11868.671,
"NOR","SOCEXP","PUB","USD_CAP","A","2008",11547.464,
"NOR","SOCEXP","PUB","USD_CAP","A","2009",13089.703,
"NOR","SOCEXP","PUB","USD_CAP","A","2010",12780.725,
"NOR","SOCEXP","PUB","USD_CAP","A","2011",12431.874,
"NOR","SOCEXP","PUB","USD_CAP","A","2012",12560.913,
"NOR","SOCEXP","PUB","USD_CAP","A","2013",12813.877,
"NOR","SOCEXP","PUB","USD_CAP","A","2014",13473.043,
"NOR","SOCEXP","PUB","USD_CAP","A","2015",14711.153,
"POL","SOCEXP","PRIV","PC_GDP","A","2002",0.189,
"POL","SOCEXP","PRIV","PC_GDP","A","2003",0.194,
"POL","SOCEXP","PRIV","PC_GDP","A","2004",0.165,
"POL","SOCEXP","PRIV","PC_GDP","A","2005",0.208,
"POL","SOCEXP","PRIV","PC_GDP","A","2006",0.212,
"POL","SOCEXP","PRIV","PC_GDP","A","2007",0.213,
"POL","SOCEXP","PRIV","PC_GDP","A","2008",0.249,
"POL","SOCEXP","PRIV","PC_GDP","A","2009",0.263,
"POL","SOCEXP","PRIV","PC_GDP","A","2010",0.296,
"POL","SOCEXP","PRIV","PC_GDP","A","2011",0.322,
"POL","SOCEXP","PRIV","PC_GDP","A","2012",0.353,
"POL","SOCEXP","PRIV","PC_GDP","A","2013",0.387,
"POL","SOCEXP","PRIV","PC_GDP","A","2014",0.413,
"POL","SOCEXP","PRIV","PC_GDP","A","2015",0.455,
"POL","SOCEXP","PRIV","PC_GDP","A","2016",0.031,
"POL","SOCEXP","PUB","PC_GDP","A","1990",14.209,
"POL","SOCEXP","PUB","PC_GDP","A","1991",20.508,
"POL","SOCEXP","PUB","PC_GDP","A","1992",24.068,
"POL","SOCEXP","PUB","PC_GDP","A","1993",23.562,
"POL","SOCEXP","PUB","PC_GDP","A","1994",22.487,
"POL","SOCEXP","PUB","PC_GDP","A","1995",21.832,
"POL","SOCEXP","PUB","PC_GDP","A","1996",22.022,
"POL","SOCEXP","PUB","PC_GDP","A","1997",21.512,
"POL","SOCEXP","PUB","PC_GDP","A","1998",20.812,
"POL","SOCEXP","PUB","PC_GDP","A","1999",21.153,
"POL","SOCEXP","PUB","PC_GDP","A","2000",20.221,
"POL","SOCEXP","PUB","PC_GDP","A","2001",21.754,
"POL","SOCEXP","PUB","PC_GDP","A","2002",22.04,
"POL","SOCEXP","PUB","PC_GDP","A","2003",21.997,
"POL","SOCEXP","PUB","PC_GDP","A","2004",21.105,
"POL","SOCEXP","PUB","PC_GDP","A","2005",20.761,
"POL","SOCEXP","PUB","PC_GDP","A","2006",20.495,
"POL","SOCEXP","PUB","PC_GDP","A","2007",19.406,
"POL","SOCEXP","PUB","PC_GDP","A","2008",20.095,
"POL","SOCEXP","PUB","PC_GDP","A","2009",21.188,
"POL","SOCEXP","PUB","PC_GDP","A","2010",20.629,
"POL","SOCEXP","PUB","PC_GDP","A","2011",19.442,
"POL","SOCEXP","PUB","PC_GDP","A","2012",19.556,
"POL","SOCEXP","PUB","PC_GDP","A","2013",20.477,
"POL","SOCEXP","PUB","PC_GDP","A","2014",20.345,
"POL","SOCEXP","PUB","PC_GDP","A","2015",20.22,
"POL","SOCEXP","PUB","PC_GDP","A","2016",21.204,
"POL","SOCEXP","PUB","PC_GDP","A","2017",20.959,
"POL","SOCEXP","PUB","PC_GDP","A","2018",21.133,
"POL","SOCEXP","PUBNET","PC_GDP","A","2005",16.918,
"POL","SOCEXP","PUBNET","PC_GDP","A","2007",15.716,
"POL","SOCEXP","PUBNET","PC_GDP","A","2009",18.032,
"POL","SOCEXP","PUBNET","PC_GDP","A","2011",16.18,
"POL","SOCEXP","PUBNET","PC_GDP","A","2013",17.05,
"POL","SOCEXP","PUBNET","PC_GDP","A","2015",0.431,
"POL","SOCEXP","TOTNET","PC_GDP","A","2005",17.125,
"POL","SOCEXP","TOTNET","PC_GDP","A","2007",15.93,
"POL","SOCEXP","TOTNET","PC_GDP","A","2009",18.295,
"POL","SOCEXP","TOTNET","PC_GDP","A","2011",16.503,
"POL","SOCEXP","TOTNET","PC_GDP","A","2013",17.437,
"POL","SOCEXP","TOTNET","PC_GDP","A","2015",0.886,
"POL","SOCEXP","PUB","USD_CAP","A","1990",1416.088,
"POL","SOCEXP","PUB","USD_CAP","A","1991",1896.551,
"POL","SOCEXP","PUB","USD_CAP","A","1992",2277.967,
"POL","SOCEXP","PUB","USD_CAP","A","1993",2310.473,
"POL","SOCEXP","PUB","USD_CAP","A","1994",2319.883,
"POL","SOCEXP","PUB","USD_CAP","A","1995",2407.545,
"POL","SOCEXP","PUB","USD_CAP","A","1996",2574.666,
"POL","SOCEXP","PUB","USD_CAP","A","1997",2677.28,
"POL","SOCEXP","PUB","USD_CAP","A","1998",2710.206,
"POL","SOCEXP","PUB","USD_CAP","A","1999",2883.581,
"POL","SOCEXP","PUB","USD_CAP","A","2000",2883.294,
"POL","SOCEXP","PUB","USD_CAP","A","2001",3140.881,
"POL","SOCEXP","PUB","USD_CAP","A","2002",3248.768,
"POL","SOCEXP","PUB","USD_CAP","A","2003",3361.258,
"POL","SOCEXP","PUB","USD_CAP","A","2004",3391.923,
"POL","SOCEXP","PUB","USD_CAP","A","2005",3454.947,
"POL","SOCEXP","PUB","USD_CAP","A","2006",3624.117,
"POL","SOCEXP","PUB","USD_CAP","A","2007",3674.551,
"POL","SOCEXP","PUB","USD_CAP","A","2008",3966.775,
"POL","SOCEXP","PUB","USD_CAP","A","2009",4259.375,
"POL","SOCEXP","PUB","USD_CAP","A","2010",4292.696,
"POL","SOCEXP","PUB","USD_CAP","A","2011",4247.755,
"POL","SOCEXP","PUB","USD_CAP","A","2012",4340.494,
"POL","SOCEXP","PUB","USD_CAP","A","2013",4611.964,
"POL","SOCEXP","PUB","USD_CAP","A","2014",4734.959,
"PRT","SOCEXP","PRIV","PC_GDP","A","1980",0.59,
"PRT","SOCEXP","PRIV","PC_GDP","A","1981",0.653,
"PRT","SOCEXP","PRIV","PC_GDP","A","1982",0.687,
"PRT","SOCEXP","PRIV","PC_GDP","A","1983",0.757,
"PRT","SOCEXP","PRIV","PC_GDP","A","1984",0.798,
"PRT","SOCEXP","PRIV","PC_GDP","A","1985",0.802,
"PRT","SOCEXP","PRIV","PC_GDP","A","1986",0.805,
"PRT","SOCEXP","PRIV","PC_GDP","A","1987",0.871,
"PRT","SOCEXP","PRIV","PC_GDP","A","1988",0.822,
"PRT","SOCEXP","PRIV","PC_GDP","A","1989",0.816,
"PRT","SOCEXP","PRIV","PC_GDP","A","1990",0.845,
"PRT","SOCEXP","PRIV","PC_GDP","A","1991",0.893,
"PRT","SOCEXP","PRIV","PC_GDP","A","1992",0.904,
"PRT","SOCEXP","PRIV","PC_GDP","A","1993",1.061,
"PRT","SOCEXP","PRIV","PC_GDP","A","1994",1.164,
"PRT","SOCEXP","PRIV","PC_GDP","A","1995",1.113,
"PRT","SOCEXP","PRIV","PC_GDP","A","1996",1.134,
"PRT","SOCEXP","PRIV","PC_GDP","A","1997",1.145,
"PRT","SOCEXP","PRIV","PC_GDP","A","1998",1.35,
"PRT","SOCEXP","PRIV","PC_GDP","A","1999",1.407,
"PRT","SOCEXP","PRIV","PC_GDP","A","2000",1.6,
"PRT","SOCEXP","PRIV","PC_GDP","A","2001",1.702,
"PRT","SOCEXP","PRIV","PC_GDP","A","2002",1.8,
"PRT","SOCEXP","PRIV","PC_GDP","A","2003",1.812,
"PRT","SOCEXP","PRIV","PC_GDP","A","2004",1.942,
"PRT","SOCEXP","PRIV","PC_GDP","A","2005",1.983,
"PRT","SOCEXP","PRIV","PC_GDP","A","2006",1.998,
"PRT","SOCEXP","PRIV","PC_GDP","A","2007",1.927,
"PRT","SOCEXP","PRIV","PC_GDP","A","2008",1.973,
"PRT","SOCEXP","PRIV","PC_GDP","A","2009",1.939,
"PRT","SOCEXP","PRIV","PC_GDP","A","2010",1.856,
"PRT","SOCEXP","PRIV","PC_GDP","A","2011",1.989,
"PRT","SOCEXP","PRIV","PC_GDP","A","2012",1.979,
"PRT","SOCEXP","PRIV","PC_GDP","A","2013",2.003,
"PRT","SOCEXP","PRIV","PC_GDP","A","2014",2.027,
"PRT","SOCEXP","PRIV","PC_GDP","A","2015",2.325,
"PRT","SOCEXP","PUB","PC_GDP","A","1980",9.514,
"PRT","SOCEXP","PUB","PC_GDP","A","1981",10.156,
"PRT","SOCEXP","PUB","PC_GDP","A","1982",9.613,
"PRT","SOCEXP","PUB","PC_GDP","A","1983",9.727,
"PRT","SOCEXP","PUB","PC_GDP","A","1984",9.663,
"PRT","SOCEXP","PUB","PC_GDP","A","1985",9.829,
"PRT","SOCEXP","PUB","PC_GDP","A","1986",10.423,
"PRT","SOCEXP","PUB","PC_GDP","A","1987",10.694,
"PRT","SOCEXP","PUB","PC_GDP","A","1988",10.851,
"PRT","SOCEXP","PUB","PC_GDP","A","1989",10.494,
"PRT","SOCEXP","PUB","PC_GDP","A","1990",12.224,
"PRT","SOCEXP","PUB","PC_GDP","A","1991",13.102,
"PRT","SOCEXP","PUB","PC_GDP","A","1992",13.756,
"PRT","SOCEXP","PUB","PC_GDP","A","1993",15.117,
"PRT","SOCEXP","PUB","PC_GDP","A","1994",15.236,
"PRT","SOCEXP","PUB","PC_GDP","A","1995",16.016,
"PRT","SOCEXP","PUB","PC_GDP","A","1996",16.595,
"PRT","SOCEXP","PUB","PC_GDP","A","1997",16.437,
"PRT","SOCEXP","PUB","PC_GDP","A","1998",16.829,
"PRT","SOCEXP","PUB","PC_GDP","A","1999",17.236,
"PRT","SOCEXP","PUB","PC_GDP","A","2000",18.468,
"PRT","SOCEXP","PUB","PC_GDP","A","2001",18.948,
"PRT","SOCEXP","PUB","PC_GDP","A","2002",20.281,
"PRT","SOCEXP","PUB","PC_GDP","A","2003",21.324,
"PRT","SOCEXP","PUB","PC_GDP","A","2004",21.654,
"PRT","SOCEXP","PUB","PC_GDP","A","2005",22.287,
"PRT","SOCEXP","PUB","PC_GDP","A","2006",22.019,
"PRT","SOCEXP","PUB","PC_GDP","A","2007",21.727,
"PRT","SOCEXP","PUB","PC_GDP","A","2008",22.184,
"PRT","SOCEXP","PUB","PC_GDP","A","2009",24.542,
"PRT","SOCEXP","PUB","PC_GDP","A","2010",24.474,
"PRT","SOCEXP","PUB","PC_GDP","A","2011",24.388,
"PRT","SOCEXP","PUB","PC_GDP","A","2012",24.525,
"PRT","SOCEXP","PUB","PC_GDP","A","2013",25.573,
"PRT","SOCEXP","PUB","PC_GDP","A","2014",25.069,
"PRT","SOCEXP","PUB","PC_GDP","A","2015",24.039,
"PRT","SOCEXP","PUB","PC_GDP","A","2016",23.673,
"PRT","SOCEXP","PUB","PC_GDP","A","2017",23.711,
"PRT","SOCEXP","PUB","PC_GDP","A","2018",22.613,
"PRT","SOCEXP","PUBNET","PC_GDP","A","2003",19.528,
"PRT","SOCEXP","PUBNET","PC_GDP","A","2005",20.083,
"PRT","SOCEXP","PUBNET","PC_GDP","A","2007",19.685,
"PRT","SOCEXP","PUBNET","PC_GDP","A","2009",22.627,
"PRT","SOCEXP","PUBNET","PC_GDP","A","2011",21.924,
"PRT","SOCEXP","PUBNET","PC_GDP","A","2013",22.119,
"PRT","SOCEXP","PUBNET","PC_GDP","A","2015",20.932,
"PRT","SOCEXP","TOTNET","PC_GDP","A","2003",21.142,
"PRT","SOCEXP","TOTNET","PC_GDP","A","2005",21.833,
"PRT","SOCEXP","TOTNET","PC_GDP","A","2007",21.386,
"PRT","SOCEXP","TOTNET","PC_GDP","A","2009",24.364,
"PRT","SOCEXP","TOTNET","PC_GDP","A","2011",23.73,
"PRT","SOCEXP","TOTNET","PC_GDP","A","2013",23.908,
"PRT","SOCEXP","TOTNET","PC_GDP","A","2015",22.982,
"PRT","SOCEXP","PUB","USD_CAP","A","1980",1415.378,
"PRT","SOCEXP","PUB","USD_CAP","A","1981",1522.352,
"PRT","SOCEXP","PUB","USD_CAP","A","1982",1462.696,
"PRT","SOCEXP","PUB","USD_CAP","A","1983",1471.092,
"PRT","SOCEXP","PUB","USD_CAP","A","1984",1429.064,
"PRT","SOCEXP","PUB","USD_CAP","A","1985",1491.112,
"PRT","SOCEXP","PUB","USD_CAP","A","1986",1646.618,
"PRT","SOCEXP","PUB","USD_CAP","A","1987",1800.284,
"PRT","SOCEXP","PUB","USD_CAP","A","1988",1968.664,
"PRT","SOCEXP","PUB","USD_CAP","A","1989",2032.873,
"PRT","SOCEXP","PUB","USD_CAP","A","1990",2470.994,
"PRT","SOCEXP","PUB","USD_CAP","A","1991",2772.027,
"PRT","SOCEXP","PUB","USD_CAP","A","1992",2943.209,
"PRT","SOCEXP","PUB","USD_CAP","A","1993",3164.954,
"PRT","SOCEXP","PUB","USD_CAP","A","1994",3212.793,
"PRT","SOCEXP","PUB","USD_CAP","A","1995",3512.04,
"PRT","SOCEXP","PUB","USD_CAP","A","1996",3752.195,
"PRT","SOCEXP","PUB","USD_CAP","A","1997",3863.558,
"PRT","SOCEXP","PUB","USD_CAP","A","1998",4124.308,
"PRT","SOCEXP","PUB","USD_CAP","A","1999",4363.705,
"PRT","SOCEXP","PUB","USD_CAP","A","2000",4818.646,
"PRT","SOCEXP","PUB","USD_CAP","A","2001",5004.417,
"PRT","SOCEXP","PUB","USD_CAP","A","2002",5368.2,
"PRT","SOCEXP","PUB","USD_CAP","A","2003",5570.507,
"PRT","SOCEXP","PUB","USD_CAP","A","2004",5745.536,
"PRT","SOCEXP","PUB","USD_CAP","A","2005",5947.798,
"PRT","SOCEXP","PUB","USD_CAP","A","2006",5956.823,
"PRT","SOCEXP","PUB","USD_CAP","A","2007",6012.555,
"PRT","SOCEXP","PUB","USD_CAP","A","2008",6142.393,
"PRT","SOCEXP","PUB","USD_CAP","A","2009",6586.443,
"PRT","SOCEXP","PUB","USD_CAP","A","2010",6689.846,
"PRT","SOCEXP","PUB","USD_CAP","A","2011",6554.252,
"PRT","SOCEXP","PUB","USD_CAP","A","2012",6351.381,
"PRT","SOCEXP","PUB","USD_CAP","A","2013",6583.737,
"PRT","SOCEXP","PUB","USD_CAP","A","2014",6546.854,
"PRT","SOCEXP","PUB","USD_CAP","A","2015",6418.839,
"SVK","SOCEXP","PRIV","PC_GDP","A","1995",0.645,
"SVK","SOCEXP","PRIV","PC_GDP","A","1996",0.61,
"SVK","SOCEXP","PRIV","PC_GDP","A","1997",0.709,
"SVK","SOCEXP","PRIV","PC_GDP","A","1998",0.976,
"SVK","SOCEXP","PRIV","PC_GDP","A","1999",1.041,
"SVK","SOCEXP","PRIV","PC_GDP","A","2000",0.83,
"SVK","SOCEXP","PRIV","PC_GDP","A","2001",0.84,
"SVK","SOCEXP","PRIV","PC_GDP","A","2002",0.929,
"SVK","SOCEXP","PRIV","PC_GDP","A","2003",1.215,
"SVK","SOCEXP","PRIV","PC_GDP","A","2004",1.378,
"SVK","SOCEXP","PRIV","PC_GDP","A","2005",1.089,
"SVK","SOCEXP","PRIV","PC_GDP","A","2006",1.157,
"SVK","SOCEXP","PRIV","PC_GDP","A","2007",1.208,
"SVK","SOCEXP","PRIV","PC_GDP","A","2008",1.314,
"SVK","SOCEXP","PRIV","PC_GDP","A","2009",1.33,
"SVK","SOCEXP","PRIV","PC_GDP","A","2010",1.381,
"SVK","SOCEXP","PRIV","PC_GDP","A","2011",1.122,
"SVK","SOCEXP","PRIV","PC_GDP","A","2012",1.261,
"SVK","SOCEXP","PRIV","PC_GDP","A","2013",1.097,
"SVK","SOCEXP","PRIV","PC_GDP","A","2014",1.013,
"SVK","SOCEXP","PRIV","PC_GDP","A","2015",1.054,
"SVK","SOCEXP","PUB","PC_GDP","A","1995",18.403,
"SVK","SOCEXP","PUB","PC_GDP","A","1996",18.004,
"SVK","SOCEXP","PUB","PC_GDP","A","1997",17.611,
"SVK","SOCEXP","PUB","PC_GDP","A","1998",17.722,
"SVK","SOCEXP","PUB","PC_GDP","A","1999",18.207,
"SVK","SOCEXP","PUB","PC_GDP","A","2000",17.55,
"SVK","SOCEXP","PUB","PC_GDP","A","2001",17.258,
"SVK","SOCEXP","PUB","PC_GDP","A","2002",17.412,
"SVK","SOCEXP","PUB","PC_GDP","A","2003",16.649,
"SVK","SOCEXP","PUB","PC_GDP","A","2004",15.924,
"SVK","SOCEXP","PUB","PC_GDP","A","2005",15.782,
"SVK","SOCEXP","PUB","PC_GDP","A","2006",15.526,
"SVK","SOCEXP","PUB","PC_GDP","A","2007",15.283,
"SVK","SOCEXP","PUB","PC_GDP","A","2008",15.337,
"SVK","SOCEXP","PUB","PC_GDP","A","2009",18.2,
"SVK","SOCEXP","PUB","PC_GDP","A","2010",18,
"SVK","SOCEXP","PUB","PC_GDP","A","2011",17.688,
"SVK","SOCEXP","PUB","PC_GDP","A","2012",17.84,
"SVK","SOCEXP","PUB","PC_GDP","A","2013",18.025,
"SVK","SOCEXP","PUB","PC_GDP","A","2014",18.09,
"SVK","SOCEXP","PUB","PC_GDP","A","2015",17.8,
"SVK","SOCEXP","PUB","PC_GDP","A","2016",17.777,
"SVK","SOCEXP","PUB","PC_GDP","A","2017",17.345,
"SVK","SOCEXP","PUB","PC_GDP","A","2018",16.953,
"SVK","SOCEXP","PUBNET","PC_GDP","A","2001",15.953,
"SVK","SOCEXP","PUBNET","PC_GDP","A","2003",15.597,
"SVK","SOCEXP","PUBNET","PC_GDP","A","2005",14.209,
"SVK","SOCEXP","PUBNET","PC_GDP","A","2007",14.266,
"SVK","SOCEXP","PUBNET","PC_GDP","A","2009",17.178,
"SVK","SOCEXP","PUBNET","PC_GDP","A","2011",16.506,
"SVK","SOCEXP","PUBNET","PC_GDP","A","2013",16.859,
"SVK","SOCEXP","PUBNET","PC_GDP","A","2015",16.525,
"SVK","SOCEXP","TOTNET","PC_GDP","A","2001",16.646,
"SVK","SOCEXP","TOTNET","PC_GDP","A","2003",16.533,
"SVK","SOCEXP","TOTNET","PC_GDP","A","2005",15.11,
"SVK","SOCEXP","TOTNET","PC_GDP","A","2007",15.3,
"SVK","SOCEXP","TOTNET","PC_GDP","A","2009",18.327,
"SVK","SOCEXP","TOTNET","PC_GDP","A","2011",17.474,
"SVK","SOCEXP","TOTNET","PC_GDP","A","2013",17.808,
"SVK","SOCEXP","TOTNET","PC_GDP","A","2015",17.418,
"SVK","SOCEXP","PUB","USD_CAP","A","1995",2408.948,
"SVK","SOCEXP","PUB","USD_CAP","A","1996",2511.187,
"SVK","SOCEXP","PUB","USD_CAP","A","1997",2600.595,
"SVK","SOCEXP","PUB","USD_CAP","A","1998",2718.325,
"SVK","SOCEXP","PUB","USD_CAP","A","1999",2784.439,
"SVK","SOCEXP","PUB","USD_CAP","A","2000",2713.949,
"SVK","SOCEXP","PUB","USD_CAP","A","2001",2768.181,
"SVK","SOCEXP","PUB","USD_CAP","A","2002",2919.569,
"SVK","SOCEXP","PUB","USD_CAP","A","2003",2942.532,
"SVK","SOCEXP","PUB","USD_CAP","A","2004",2960.747,
"SVK","SOCEXP","PUB","USD_CAP","A","2005",3129.686,
"SVK","SOCEXP","PUB","USD_CAP","A","2006",3336.744,
"SVK","SOCEXP","PUB","USD_CAP","A","2007",3635.473,
"SVK","SOCEXP","PUB","USD_CAP","A","2008",3847.051,
"SVK","SOCEXP","PUB","USD_CAP","A","2009",4308.231,
"SVK","SOCEXP","PUB","USD_CAP","A","2010",4465.684,
"SVK","SOCEXP","PUB","USD_CAP","A","2011",4538.511,
"SVK","SOCEXP","PUB","USD_CAP","A","2012",4646.588,
"SVK","SOCEXP","PUB","USD_CAP","A","2013",4758.586,
"SVK","SOCEXP","PUB","USD_CAP","A","2014",4902.26,
"SVK","SOCEXP","PUB","USD_CAP","A","2015",5005.777,
"ESP","SOCEXP","PRIV","PC_GDP","A","1980",0.196,
"ESP","SOCEXP","PRIV","PC_GDP","A","1981",0.211,
"ESP","SOCEXP","PRIV","PC_GDP","A","1982",0.214,
"ESP","SOCEXP","PRIV","PC_GDP","A","1983",0.221,
"ESP","SOCEXP","PRIV","PC_GDP","A","1984",0.219,
"ESP","SOCEXP","PRIV","PC_GDP","A","1985",0.223,
"ESP","SOCEXP","PRIV","PC_GDP","A","1986",0.234,
"ESP","SOCEXP","PRIV","PC_GDP","A","1987",0.236,
"ESP","SOCEXP","PRIV","PC_GDP","A","1988",0.449,
"ESP","SOCEXP","PRIV","PC_GDP","A","1989",0.455,
"ESP","SOCEXP","PRIV","PC_GDP","A","1990",0.235,
"ESP","SOCEXP","PRIV","PC_GDP","A","1991",0.213,
"ESP","SOCEXP","PRIV","PC_GDP","A","1992",0.234,
"ESP","SOCEXP","PRIV","PC_GDP","A","1993",0.261,
"ESP","SOCEXP","PRIV","PC_GDP","A","1994",0.256,
"ESP","SOCEXP","PRIV","PC_GDP","A","1995",0.265,
"ESP","SOCEXP","PRIV","PC_GDP","A","1996",0.286,
"ESP","SOCEXP","PRIV","PC_GDP","A","1997",0.284,
"ESP","SOCEXP","PRIV","PC_GDP","A","1998",0.286,
"ESP","SOCEXP","PRIV","PC_GDP","A","1999",0.292,
"ESP","SOCEXP","PRIV","PC_GDP","A","2000",0.294,
"ESP","SOCEXP","PRIV","PC_GDP","A","2001",0.279,
"ESP","SOCEXP","PRIV","PC_GDP","A","2002",0.297,
"ESP","SOCEXP","PRIV","PC_GDP","A","2003",0.46,
"ESP","SOCEXP","PRIV","PC_GDP","A","2004",0.464,
"ESP","SOCEXP","PRIV","PC_GDP","A","2005",0.473,
"ESP","SOCEXP","PRIV","PC_GDP","A","2006",0.486,
"ESP","SOCEXP","PRIV","PC_GDP","A","2007",0.49,
"ESP","SOCEXP","PRIV","PC_GDP","A","2008",0.443,
"ESP","SOCEXP","PRIV","PC_GDP","A","2009",0.459,
"ESP","SOCEXP","PRIV","PC_GDP","A","2010",1.148,
"ESP","SOCEXP","PRIV","PC_GDP","A","2011",1.156,
"ESP","SOCEXP","PRIV","PC_GDP","A","2012",1.164,
"ESP","SOCEXP","PRIV","PC_GDP","A","2013",1.153,
"ESP","SOCEXP","PRIV","PC_GDP","A","2014",1.148,
"ESP","SOCEXP","PRIV","PC_GDP","A","2015",1.095,
"ESP","SOCEXP","PUB","PC_GDP","A","1980",14.983,
"ESP","SOCEXP","PUB","PC_GDP","A","1981",16.085,
"ESP","SOCEXP","PUB","PC_GDP","A","1982",16.098,
"ESP","SOCEXP","PUB","PC_GDP","A","1983",16.828,
"ESP","SOCEXP","PUB","PC_GDP","A","1984",16.605,
"ESP","SOCEXP","PUB","PC_GDP","A","1985",17.133,
"ESP","SOCEXP","PUB","PC_GDP","A","1986",16.882,
"ESP","SOCEXP","PUB","PC_GDP","A","1987",16.763,
"ESP","SOCEXP","PUB","PC_GDP","A","1988",17.246,
"ESP","SOCEXP","PUB","PC_GDP","A","1989",17.36,
"ESP","SOCEXP","PUB","PC_GDP","A","1990",19.196,
"ESP","SOCEXP","PUB","PC_GDP","A","1991",19.93,
"ESP","SOCEXP","PUB","PC_GDP","A","1992",21.069,
"ESP","SOCEXP","PUB","PC_GDP","A","1993",22.317,
"ESP","SOCEXP","PUB","PC_GDP","A","1994",21.323,
"ESP","SOCEXP","PUB","PC_GDP","A","1995",20.687,
"ESP","SOCEXP","PUB","PC_GDP","A","1996",20.584,
"ESP","SOCEXP","PUB","PC_GDP","A","1997",20.011,
"ESP","SOCEXP","PUB","PC_GDP","A","1998",19.909,
"ESP","SOCEXP","PUB","PC_GDP","A","1999",19.751,
"ESP","SOCEXP","PUB","PC_GDP","A","2000",19.481,
"ESP","SOCEXP","PUB","PC_GDP","A","2001",19.107,
"ESP","SOCEXP","PUB","PC_GDP","A","2002",19.335,
"ESP","SOCEXP","PUB","PC_GDP","A","2003",19.927,
"ESP","SOCEXP","PUB","PC_GDP","A","2004",20.135,
"ESP","SOCEXP","PUB","PC_GDP","A","2005",20.408,
"ESP","SOCEXP","PUB","PC_GDP","A","2006",20.43,
"ESP","SOCEXP","PUB","PC_GDP","A","2007",20.797,
"ESP","SOCEXP","PUB","PC_GDP","A","2008",22.19,
"ESP","SOCEXP","PUB","PC_GDP","A","2009",25.384,
"ESP","SOCEXP","PUB","PC_GDP","A","2010",24.722,
"ESP","SOCEXP","PUB","PC_GDP","A","2011",25.395,
"ESP","SOCEXP","PUB","PC_GDP","A","2012",25.341,
"ESP","SOCEXP","PUB","PC_GDP","A","2013",25.559,
"ESP","SOCEXP","PUB","PC_GDP","A","2014",25.231,
"ESP","SOCEXP","PUB","PC_GDP","A","2015",24.656,
"ESP","SOCEXP","PUB","PC_GDP","A","2016",24.251,
"ESP","SOCEXP","PUB","PC_GDP","A","2017",23.854,
"ESP","SOCEXP","PUB","PC_GDP","A","2018",23.709,
"ESP","SOCEXP","PUBNET","PC_GDP","A","2001",16.454,
"ESP","SOCEXP","PUBNET","PC_GDP","A","2003",17.252,
"ESP","SOCEXP","PUBNET","PC_GDP","A","2005",17.669,
"ESP","SOCEXP","PUBNET","PC_GDP","A","2007",18.352,
"ESP","SOCEXP","PUBNET","PC_GDP","A","2009",23.833,
"ESP","SOCEXP","PUBNET","PC_GDP","A","2011",23.219,
"ESP","SOCEXP","PUBNET","PC_GDP","A","2013",22.839,
"ESP","SOCEXP","PUBNET","PC_GDP","A","2015",21.995,
"ESP","SOCEXP","TOTNET","PC_GDP","A","2001",16.733,
"ESP","SOCEXP","TOTNET","PC_GDP","A","2003",17.712,
"ESP","SOCEXP","TOTNET","PC_GDP","A","2005",18.143,
"ESP","SOCEXP","TOTNET","PC_GDP","A","2007",18.582,
"ESP","SOCEXP","TOTNET","PC_GDP","A","2009",24.035,
"ESP","SOCEXP","TOTNET","PC_GDP","A","2011",24.077,
"ESP","SOCEXP","TOTNET","PC_GDP","A","2013",23.764,
"ESP","SOCEXP","TOTNET","PC_GDP","A","2015",22.878,
"ESP","SOCEXP","PUB","USD_CAP","A","1980",2681.376,
"ESP","SOCEXP","PUB","USD_CAP","A","1981",2857.223,
"ESP","SOCEXP","PUB","USD_CAP","A","1982",2879.592,
"ESP","SOCEXP","PUB","USD_CAP","A","1983",3049.161,
"ESP","SOCEXP","PUB","USD_CAP","A","1984",3049.893,
"ESP","SOCEXP","PUB","USD_CAP","A","1985",3208.153,
"ESP","SOCEXP","PUB","USD_CAP","A","1986",3254.076,
"ESP","SOCEXP","PUB","USD_CAP","A","1987",3402.038,
